Date,Close
1988-02-02,23672.21094
1988-02-03,23595.36914
1988-02-04,23709.09961
1988-02-05,23650.80078
1988-02-08,23771.59961
1988-02-09,23662.26953
1988-02-10,23771.88086
1988-02-11,23771.88086
1988-02-12,23981.93945
1988-02-15,24207.4707
1988-02-16,24345.66016
1988-02-17,24429.94922
1988-02-18,24675.35938
1988-02-19,24773.41016
1988-02-22,24846.71094
1988-02-23,24949.44922
1988-02-24,24968.65039
1988-02-25,25100.66016
1988-02-26,25165.17969
1988-02-29,25242.81055
1988-03-01,25435.90039
1988-03-02,25682.82031
1988-03-03,25596.31055
1988-03-04,25615.61914
1988-03-07,25616.58008
1988-03-08,25465.73047
1988-03-09,25605.39063
1988-03-10,25617.82031
1988-03-11,25543.73047
1988-03-14,25433.50977
1988-03-15,25475.66992
1988-03-16,25704.42969
1988-03-17,25872.28906
1988-03-18,25966.25977
1988-03-21,25966.25977
1988-03-22,25842.75
1988-03-23,25895.23047
1988-03-24,25781.2793
1988-03-25,25626.71094
1988-03-28,25622.71094
1988-03-29,25953.08984
1988-03-30,26320.07031
1988-03-31,26260.25977
1988-04-01,26104.2207
1988-04-04,26335.28906
1988-04-05,26315.34961
1988-04-06,26511.16992
1988-04-07,26769.2207
1988-04-08,26748.89063
1988-04-11,26924.86914
1988-04-12,26930.83984
1988-04-13,26985.55078
1988-04-14,27111.34961
1988-04-15,26893.57031
1988-04-18,26671.44922
1988-04-19,26657
1988-04-20,26864.08984
1988-04-21,26828.16016
1988-04-22,26837.11914
1988-04-25,27213.44922
1988-04-26,27246.76953
1988-04-27,27191.9707
1988-04-28,27434.11914
1988-04-29,27434.11914
1988-05-02,27669.7207
1988-05-03,27669.7207
1988-05-04,27669.7207
1988-05-05,27669.7207
1988-05-06,27534.39063
1988-05-09,27264.30078
1988-05-10,27412.25
1988-05-11,27161.05078
1988-05-12,27212.58008
1988-05-13,27468.31055
1988-05-16,27759.86914
1988-05-17,27819.98047
1988-05-18,27767.58008
1988-05-19,27373.24023
1988-05-20,27393.84961
1988-05-23,27249.75977
1988-05-24,27312.66016
1988-05-25,27443.65039
1988-05-26,27428.24023
1988-05-27,27290.49023
1988-05-30,27223.09961
1988-05-31,27416.69922
1988-06-01,27703.91016
1988-06-02,27869.35938
1988-06-03,27821.53906
1988-06-06,27996.24023
1988-06-07,27967.32031
1988-06-08,27912.65039
1988-06-09,28072.01953
1988-06-10,27920.35938
1988-06-13,28036.53906
1988-06-14,28061.80078
1988-06-15,28093.51953
1988-06-16,28147.32031
1988-06-17,28342.46094
1988-06-20,28139.0293
1988-06-21,27925.57031
1988-06-22,27860.7793
1988-06-23,27732.92969
1988-06-24,27750.39063
1988-06-27,27435.00977
1988-06-28,27398.08984
1988-06-29,27607.33008
1988-06-30,27769.40039
1988-07-01,27503.5293
1988-07-04,27360.39063
1988-07-05,27577.16992
1988-07-06,27766.59961
1988-07-07,27728.13086
1988-07-08,27917.08008
1988-07-11,27985.99023
1988-07-12,28099.83984
1988-07-13,28020.09961
1988-07-14,28084.08008
1988-07-15,27913.78906
1988-07-18,27662.11914
1988-07-19,27149.0293
1988-07-20,27553.98047
1988-07-21,27676.14063
1988-07-22,27285.00977
1988-07-25,27183.5293
1988-07-26,27303.75977
1988-07-27,27738.57031
1988-07-28,27796.08984
1988-07-29,27911.63086
1988-08-01,28326.31055
1988-08-02,28366.33008
1988-08-03,28348.44922
1988-08-04,28292.66016
1988-08-05,28423.38086
1988-08-08,28253.11914
1988-08-09,28170.35938
1988-08-10,27554.86914
1988-08-11,27784.98047
1988-08-12,27833.50977
1988-08-15,27901.28906
1988-08-16,27896.55078
1988-08-17,28178.85938
1988-08-18,28129.35938
1988-08-19,28209.41992
1988-08-22,28079.17969
1988-08-23,27919.94922
1988-08-24,27799.66992
1988-08-25,27870.43945
1988-08-26,27565.41016
1988-08-29,27379.09961
1988-08-30,27511.65039
1988-08-31,27365.94922
1988-09-01,26934.25977
1988-09-02,27116.5
1988-09-05,27341.58008
1988-09-06,27320.50977
1988-09-07,27504.00977
1988-09-08,27740.10938
1988-09-09,27647.09961
1988-09-12,27756.74023
1988-09-13,27794.16016
1988-09-14,27805.66992
1988-09-15,27805.66992
1988-09-16,27866.38086
1988-09-19,27901
1988-09-20,27548.58008
1988-09-21,27712.66016
1988-09-22,27428.31055
1988-09-23,27428.31055
1988-09-26,27333.75
1988-09-27,27499.56055
1988-09-28,27752.00977
1988-09-29,27700.13086
1988-09-30,27923.66992
1988-10-03,27545.5293
1988-10-04,27501.01953
1988-10-05,27405.49023
1988-10-06,27172.33984
1988-10-07,27258.26953
1988-10-10,27258.26953
1988-10-11,27469.59961
1988-10-12,27409.36914
1988-10-13,27273.30078
1988-10-14,27306.57031
1988-10-17,27268.74023
1988-10-18,27141.98047
1988-10-19,27293.66992
1988-10-20,27390.55078
1988-10-21,27401.41992
1988-10-24,27281.53906
1988-10-25,27421.49023
1988-10-26,27620.59961
1988-10-27,27722.91992
1988-10-28,27741.33984
1988-10-31,27982.53906
1988-11-01,28013.66992
1988-11-02,27985.25977
1988-11-03,27985.25977
1988-11-04,27953.25
1988-11-07,27866.35938
1988-11-08,28007.26953
1988-11-09,28212.7793
1988-11-10,28166.41992
1988-11-11,28489.57031
1988-11-14,28520.90039
1988-11-15,28829.41016
1988-11-16,28996.11914
1988-11-17,29076.81055
1988-11-18,29180.19922
1988-11-21,29284.25977
1988-11-22,29430.11914
1988-11-23,29430
1988-11-24,29340.0293
1988-11-25,29406.65039
1988-11-28,28983.32031
1988-11-29,29318.30078
1988-11-30,29578.90039
1988-12-01,29541.46094
1988-12-02,29532.25
1988-12-05,29614.67969
1988-12-06,29669.38086
1988-12-07,30050.82031
1988-12-08,29758.90039
1988-12-09,29793.41992
1988-12-12,29672.28906
1988-12-13,29597.81055
1988-12-14,29754.73047
1988-12-15,29705.75
1988-12-16,29536.71094
1988-12-19,29470.08008
1988-12-20,29567.93945
1988-12-21,29698.18945
1988-12-22,29774.60938
1988-12-23,29686.25977
1988-12-26,29868.00977
1988-12-27,30050.92969
1988-12-28,30159
1988-12-29,30159
1988-12-30,30159
1989-01-02,30159
1989-01-03,30159
1989-01-04,30243.66016
1989-01-05,30183.78906
1989-01-06,30209.53906
1989-01-09,30678.39063
1989-01-10,31006.50977
1989-01-11,31143.44922
1989-01-12,31143.44922
1989-01-13,31298.38086
1989-01-16,31298.38086
1989-01-17,31227.51953
1989-01-18,31354.55078
1989-01-19,31311.40039
1989-01-20,31170.38086
1989-01-23,31332.88086
1989-01-24,31557.67969
1989-01-25,31567.78906
1989-01-26,31511.81055
1989-01-27,31646.13086
1989-01-30,31567.5
1989-01-31,31581.30078
1989-02-01,31360.67969
1989-02-02,31498.30078
1989-02-03,31685.7793
1989-02-06,31828.75
1989-02-07,31880.65039
1989-02-08,32065.11914
1989-02-09,32078.42969
1989-02-10,32131.99023
1989-02-13,31985.32031
1989-02-14,31982.89063
1989-02-15,32149.48047
1989-02-16,32083.58008
1989-02-17,32173.39063
1989-02-20,32177.08008
1989-02-21,31980.08008
1989-02-22,32311.92969
1989-02-23,32452.49023
1989-02-24,32452.49023
1989-02-27,32285.76953
1989-02-28,31985.59961
1989-03-01,31964.30078
1989-03-02,32073.73047
1989-03-03,32000.09961
1989-03-06,31876.85938
1989-03-07,31937.93945
1989-03-08,31837.66016
1989-03-09,31656.44922
1989-03-10,31701.7793
1989-03-13,31552.96094
1989-03-14,31724.34961
1989-03-15,32100.48047
1989-03-16,32098.24023
1989-03-17,32021.00977
1989-03-20,31654.80078
1989-03-21,31654.80078
1989-03-22,31443.24023
1989-03-23,31588.66016
1989-03-24,31568.51953
1989-03-27,31512.40039
1989-03-28,32306.35938
1989-03-29,32737.2793
1989-03-30,32826.12891
1989-03-31,32838.67969
1989-04-03,33042.07031
1989-04-04,33312.25
1989-04-05,33360.78906
1989-04-06,32995.78125
1989-04-07,33185.05078
1989-04-10,32999.01953
1989-04-11,33249.57813
1989-04-12,33256.44922
1989-04-13,33063.94141
1989-04-14,33150.44141
1989-04-17,33308.32813
1989-04-18,33321.66016
1989-04-19,33363.82813
1989-04-20,33185.14844
1989-04-21,33029.80859
1989-04-24,32805.92188
1989-04-25,33244.78125
1989-04-26,33434.92969
1989-04-27,33500.82813
1989-04-28,33713.35156
1989-05-01,33793.17188
1989-05-02,33954.98828
1989-05-03,33954.98828
1989-05-04,33954.98828
1989-05-05,33954.98828
1989-05-08,34135.23828
1989-05-09,34031.87109
1989-05-10,33992.35156
1989-05-11,34081.48828
1989-05-12,33866.32813
1989-05-15,33716.28906
1989-05-16,33926.44922
1989-05-17,33992.44922
1989-05-18,33856.32813
1989-05-19,34001.96094
1989-05-22,34067.85938
1989-05-23,33816.60938
1989-05-24,33851.82031
1989-05-25,34005.39063
1989-05-26,34191.62109
1989-05-29,34160.82813
1989-05-30,34076.89063
1989-05-31,34266.75
1989-06-01,33981.35156
1989-06-02,33667.42188
1989-06-05,33457.07813
1989-06-06,33452.01172
1989-06-07,33626.89063
1989-06-08,33718.28906
1989-06-09,33639.98047
1989-06-12,33398.01172
1989-06-13,33213.55078
1989-06-14,33402.98828
1989-06-15,32913.08984
1989-06-16,33055.17188
1989-06-19,33013.17969
1989-06-20,33233.46875
1989-06-21,33345.28125
1989-06-22,33324.96875
1989-06-23,33530.71094
1989-06-26,33625.82031
1989-06-27,33469.21094
1989-06-28,33245.60156
1989-06-29,32956.30859
1989-06-30,32948.69141
1989-07-03,33236.42188
1989-07-04,33190.37891
1989-07-05,33309.71094
1989-07-06,33423.48047
1989-07-07,33703.96875
1989-07-10,33676.01953
1989-07-11,33746.76953
1989-07-12,33701.51953
1989-07-13,33631.16016
1989-07-14,33574.76953
1989-07-17,33456.21875
1989-07-18,33343.73047
1989-07-19,33557.17188
1989-07-20,33664.87109
1989-07-21,33899.42969
1989-07-24,34093.32813
1989-07-25,34538.89844
1989-07-26,34515.82813
1989-07-27,34785.28125
1989-07-28,34705.62891
1989-07-31,34953.87109
1989-08-01,34898.46094
1989-08-02,34899.33984
1989-08-03,34779.80859
1989-08-04,34741.98828
1989-08-07,34630.37891
1989-08-08,34759.48047
1989-08-09,34859.26953
1989-08-10,34719.80078
1989-08-11,34712.96094
1989-08-14,34671.62109
1989-08-15,34810.69141
1989-08-16,35084.14844
1989-08-17,35090.10938
1989-08-18,35063.14063
1989-08-21,35140.82813
1989-08-22,35114.35156
1989-08-23,34893.28125
1989-08-24,34786.55078
1989-08-25,34739.92969
1989-08-28,34607.41016
1989-08-29,34687.64844
1989-08-30,34471.66016
1989-08-31,34431.19922
1989-09-01,34348.21875
1989-09-04,34483.78125
1989-09-05,34441.94922
1989-09-06,34271.30859
1989-09-07,34152.55859
1989-09-08,34115.80859
1989-09-11,34113.66016
1989-09-12,34332.87891
1989-09-13,34286.94141
1989-09-14,34401.87891
1989-09-15,34401.87891
1989-09-18,34472.53906
1989-09-19,34471.07031
1989-09-20,34470.57813
1989-09-21,34745.01953
1989-09-22,34771.78906
1989-09-25,34960.71094
1989-09-26,35444.82031
1989-09-27,35370.57031
1989-09-28,35689.98047
1989-09-29,35636.76172
1989-10-02,35622.96875
1989-10-03,35366.37109
1989-10-04,35382.80078
1989-10-05,35522.98828
1989-10-06,35209.35156
1989-10-09,35376.35156
1989-10-10,35376.35156
1989-10-11,35240.07031
1989-10-12,34795.05078
1989-10-13,35116.01953
1989-10-16,34468.69141
1989-10-17,34996.07813
1989-10-18,35107.55859
1989-10-19,35374.21875
1989-10-20,35486.37891
1989-10-23,35585.51953
1989-10-24,35526.55078
1989-10-25,35442.39844
1989-10-26,35678.48828
1989-10-27,35527.28906
1989-10-30,35417.44141
1989-10-31,35549.44141
1989-11-01,35564.42969
1989-11-02,35494.85938
1989-11-03,35494.85938
1989-11-06,35434
1989-11-07,35270.46094
1989-11-08,35595.58984
1989-11-09,35657.42188
1989-11-10,35663.19922
1989-11-13,35750.12109
1989-11-14,35768.64063
1989-11-15,35852.23047
1989-11-16,35876.33984
1989-11-17,35963.73828
1989-11-20,35893.57813
1989-11-21,36059.87109
1989-11-22,36286.92188
1989-11-23,36286.92188
1989-11-24,36484.46875
1989-11-27,36881.53125
1989-11-28,36985.30078
1989-11-29,37021.46094
1989-11-30,37268.78906
1989-12-01,37132.67969
1989-12-04,37303.87109
1989-12-05,37494.17188
1989-12-06,37654.28906
1989-12-07,37858.10938
1989-12-08,37724.05859
1989-12-11,37752.67188
1989-12-12,37803.53125
1989-12-13,38062.42188
1989-12-14,38180.69922
1989-12-15,38271.03906
1989-12-18,38586.17969
1989-12-19,38439.10156
1989-12-20,38512
1989-12-21,38215.48047
1989-12-22,38040.37109
1989-12-25,38423.62109
1989-12-26,38681.30859
1989-12-27,38801.62891
1989-12-28,38876.94141
1989-12-29,38915.87109
1990-01-01,38915.87109
1990-01-02,38915.87109
1990-01-03,38915.87109
1990-01-04,38712.87891
1990-01-05,38274.76172
1990-01-08,38294.96094
1990-01-09,37951.46094
1990-01-10,37696.51172
1990-01-11,38170.12891
1990-01-12,37516.76953
1990-01-15,37516.76953
1990-01-16,36850.35938
1990-01-17,36821.14063
1990-01-18,36729.46094
1990-01-19,36836.53906
1990-01-22,37257.01172
1990-01-23,37378.01953
1990-01-24,36778.98047
1990-01-25,36969.10938
1990-01-26,36874.07031
1990-01-29,37173.69922
1990-01-30,37215.67188
1990-01-31,37188.94922
1990-02-01,37206.42188
1990-02-02,37650.14844
1990-02-05,37631.41016
1990-02-06,37666.82813
1990-02-07,37301.87109
1990-02-08,37516.23828
1990-02-09,37288.14063
1990-02-12,37288.14063
1990-02-13,37107.03125
1990-02-14,37155.89063
1990-02-15,37471.98828
1990-02-16,37460.32031
1990-02-19,37222.60156
1990-02-20,36895.51953
1990-02-21,35734.32813
1990-02-22,35826.83984
1990-02-23,34890.96875
1990-02-26,33321.87109
1990-02-27,33897.94922
1990-02-28,34591.98828
1990-03-01,33829.57813
1990-03-02,34057.55859
1990-03-05,33845.19922
1990-03-06,33791.07813
1990-03-07,33362.33984
1990-03-08,33690.89063
1990-03-09,33993.12109
1990-03-12,33368.23047
1990-03-13,32620.57031
1990-03-14,32352.13086
1990-03-15,32671.64063
1990-03-16,32616.43945
1990-03-19,31263.24023
1990-03-20,30807.18945
1990-03-21,30807.18945
1990-03-22,29843.33984
1990-03-23,30372.16016
1990-03-26,31840.49023
1990-03-27,31825.96094
1990-03-28,31263.57031
1990-03-29,31026.16016
1990-03-30,29980.44922
1990-04-02,28002.07031
1990-04-03,28759.7207
1990-04-04,28442.93945
1990-04-05,28249.06055
1990-04-06,29278.7793
1990-04-09,30397.92969
1990-04-10,29624.67969
1990-04-11,29440.2793
1990-04-12,29623.19922
1990-04-13,29213.91992
1990-04-16,28463.17969
1990-04-17,28461.59961
1990-04-18,29249.06055
1990-04-19,29945.41016
1990-04-20,29835.43945
1990-04-23,29679.07031
1990-04-24,29501.38086
1990-04-25,29564.35938
1990-04-26,29424.58008
1990-04-27,29584.80078
1990-04-30,29584.80078
1990-05-01,29689.83008
1990-05-02,30173.64063
1990-05-03,30173.64063
1990-05-04,30173.64063
1990-05-07,30956.26953
1990-05-08,30970.58008
1990-05-09,30945.60938
1990-05-10,30980.25977
1990-05-11,31512.14063
1990-05-14,32042.65039
1990-05-15,31997.03906
1990-05-16,31967.61914
1990-05-17,32061.59961
1990-05-18,32013.7207
1990-05-21,31765.05078
1990-05-22,31938.30078
1990-05-23,32176.50977
1990-05-24,32311.75
1990-05-25,32793.87891
1990-05-28,33191.60938
1990-05-29,32817.67188
1990-05-30,32926.26172
1990-05-31,33130.80078
1990-06-01,32891.12109
1990-06-04,32925.37109
1990-06-05,32921.62109
1990-06-06,32953.5
1990-06-07,33192.5
1990-06-08,32993.28906
1990-06-11,32540.17969
1990-06-12,32322.31055
1990-06-13,32371.76953
1990-06-14,32668.10938
1990-06-15,32538.40039
1990-06-18,32376.80078
1990-06-19,32040.38086
1990-06-20,32087.75977
1990-06-21,32087.26953
1990-06-22,31694.57031
1990-06-25,31124.18945
1990-06-26,31571.76953
1990-06-27,32312.75
1990-06-28,32106.18945
1990-06-29,31940.24023
1990-07-02,32160.23047
1990-07-03,32414.59961
1990-07-04,32445.91992
1990-07-05,32351.66992
1990-07-06,32445.11914
1990-07-09,32538.2793
1990-07-10,32152.42969
1990-07-11,32294.17969
1990-07-12,32575.32031
1990-07-13,32644.36914
1990-07-16,33021.73047
1990-07-17,33172.28125
1990-07-18,33048.10938
1990-07-19,33055.62109
1990-07-20,32421.51953
1990-07-23,31894.78906
1990-07-24,31702.46094
1990-07-25,31701.26953
1990-07-26,31369.75
1990-07-27,30863.48047
1990-07-30,30442.94922
1990-07-31,31035.66016
1990-08-01,30837.99023
1990-08-02,30245.17969
1990-08-03,29515.75977
1990-08-06,28599.5293
1990-08-07,27653.07031
1990-08-08,28509.14063
1990-08-09,27615.73047
1990-08-10,27329.55078
1990-08-13,26176.42969
1990-08-14,26672.5293
1990-08-15,28112.11914
1990-08-16,27549.43945
1990-08-17,26786.7207
1990-08-20,26490.4707
1990-08-21,26297.83984
1990-08-22,25210.91016
1990-08-23,23737.63086
1990-08-24,24165.75977
1990-08-27,25141.75977
1990-08-28,25710.75977
1990-08-29,24894.78906
1990-08-30,25669.96094
1990-08-31,25978.36914
1990-09-03,25420.42969
1990-09-04,24907.64063
1990-09-05,24078.33984
1990-09-06,23811.91016
1990-09-07,23962.07031
1990-09-10,25080.90039
1990-09-11,24604.66016
1990-09-12,25216.14063
1990-09-13,25075.08008
1990-09-14,24897.46094
1990-09-17,24365.59961
1990-09-18,23884.82031
1990-09-19,23726.16992
1990-09-20,23602.98047
1990-09-21,23777.83008
1990-09-24,23777.83008
1990-09-25,23359.32031
1990-09-26,22250.61914
1990-09-27,21771.91016
1990-09-28,20983.5
1990-10-01,20221.85938
1990-10-02,22898.41016
1990-10-03,22849.39063
1990-10-04,22278.18945
1990-10-05,22827.65039
1990-10-08,23630
1990-10-09,23495.10938
1990-10-10,23495.10938
1990-10-11,22585.63086
1990-10-12,22390.16016
1990-10-15,23109.19922
1990-10-16,23606.09961
1990-10-17,23859.35938
1990-10-18,24367.08008
1990-10-19,24481.49023
1990-10-22,25070.85938
1990-10-23,25298.30078
1990-10-24,24876.88086
1990-10-25,25352.63086
1990-10-26,25005.64063
1990-10-29,25329.31055
1990-10-30,25242.40039
1990-10-31,25194.09961
1990-11-01,24295.16016
1990-11-02,24194.99023
1990-11-05,24385.33008
1990-11-06,23965.75
1990-11-07,23500.25
1990-11-08,22969.81055
1990-11-09,22931.80078
1990-11-12,22931.80078
1990-11-13,23973.66992
1990-11-14,23937.43945
1990-11-15,23487.48047
1990-11-16,23171.63086
1990-11-19,23518.16016
1990-11-20,23205.48047
1990-11-21,22816.99023
1990-11-22,23400.2793
1990-11-23,23400.2793
1990-11-26,23762.85938
1990-11-27,23623.50977
1990-11-28,23053.88086
1990-11-29,22712.59961
1990-11-30,22454.63086
1990-12-03,22725.99023
1990-12-04,21862.60938
1990-12-05,22193.7207
1990-12-06,22553.09961
1990-12-07,23522.49023
1990-12-10,23784.66992
1990-12-11,23956.9707
1990-12-12,23999.41016
1990-12-13,24642.9707
1990-12-14,24349.5
1990-12-17,24087.91016
1990-12-18,24424.01953
1990-12-19,24876.7793
1990-12-20,24524.93945
1990-12-21,24119.59961
1990-12-24,24119.59961
1990-12-25,23767.88086
1990-12-26,23887.56055
1990-12-27,23940.69922
1990-12-28,23848.71094
1990-12-31,23848.71094
1991-01-01,23848.71094
1991-01-02,23848.71094
1991-01-03,23848.71094
1991-01-04,24069.17969
1991-01-07,23736.57031
1991-01-08,22897.83984
1991-01-09,22969.26953
1991-01-10,23047.35938
1991-01-11,23241.01953
1991-01-14,23213.23047
1991-01-15,23213.23047
1991-01-16,22442.69922
1991-01-17,23446.81055
1991-01-18,23808.30078
1991-01-21,23352.18945
1991-01-22,23253.65039
1991-01-23,23050.09961
1991-01-24,23269.00977
1991-01-25,23573.25
1991-01-28,23569.43945
1991-01-29,23460.11914
1991-01-30,23409.60938
1991-01-31,23293.14063
1991-02-01,23156.69922
1991-02-04,23287.35938
1991-02-05,23821.57031
1991-02-06,23952.03906
1991-02-07,24104.42969
1991-02-08,24296.08008
1991-02-11,24296.08008
1991-02-12,24935.00977
1991-02-13,25139.4707
1991-02-14,25356.36914
1991-02-15,25343.74023
1991-02-18,26230.00977
1991-02-19,26166.98047
1991-02-20,26198.78906
1991-02-21,26024.36914
1991-02-22,25902.81055
1991-02-25,26462.75977
1991-02-26,26282.96094
1991-02-27,26094.25
1991-02-28,26409.2207
1991-03-01,25881.57031
1991-03-04,25976.01953
1991-03-05,25913.48047
1991-03-06,26382.99023
1991-03-07,26397.96094
1991-03-08,26607.51953
1991-03-11,26669.36914
1991-03-12,26727.41992
1991-03-13,26418.32031
1991-03-14,26542.33008
1991-03-15,26843.09961
1991-03-18,27146.91016
1991-03-19,27006.66016
1991-03-20,26449.34961
1991-03-21,26449.34961
1991-03-22,26613.18945
1991-03-25,26645.78906
1991-03-26,26339.38086
1991-03-27,26104.65039
1991-03-28,26206.91992
1991-03-29,26292.03906
1991-04-01,26007.40039
1991-04-02,26252
1991-04-03,26780.06055
1991-04-04,26689.81055
1991-04-05,26767.33008
1991-04-08,26607.65039
1991-04-09,26317.39063
1991-04-10,26268.85938
1991-04-11,26425.18945
1991-04-12,26582.5
1991-04-15,26695.5293
1991-04-16,26813.30078
1991-04-17,26980.36914
1991-04-18,26798.90039
1991-04-19,26541.9707
1991-04-22,26237.00977
1991-04-23,26491.57031
1991-04-24,26330.21094
1991-04-25,26038.85938
1991-04-26,26123.67969
1991-04-29,26123.67969
1991-04-30,26111.25
1991-05-01,26489
1991-05-02,26477.85938
1991-05-03,26477.85938
1991-05-06,26477.85938
1991-05-07,26342.14063
1991-05-08,26309.78906
1991-05-09,26438.5
1991-05-10,26274.28906
1991-05-13,26093.19922
1991-05-14,26030.08008
1991-05-15,25822.4707
1991-05-16,25520.26953
1991-05-17,25701.93945
1991-05-20,25523.0293
1991-05-21,25481.21094
1991-05-22,25398.66016
1991-05-23,25643.65039
1991-05-24,25529.14063
1991-05-27,25425.88086
1991-05-28,25390.66992
1991-05-29,25495.41016
1991-05-30,25647.40039
1991-05-31,25789.61914
1991-06-03,25912.60938
1991-06-04,25556.85938
1991-06-05,25289.57031
1991-06-06,24984.11914
1991-06-07,25035.10938
1991-06-10,24598.38086
1991-06-11,24662.58984
1991-06-12,24482.68945
1991-06-13,24808.16992
1991-06-14,25093.89063
1991-06-17,24943.08984
1991-06-18,24685.4707
1991-06-19,23996.75
1991-06-20,24082.25977
1991-06-21,24275.08008
1991-06-24,23765.46094
1991-06-25,23907.41992
1991-06-26,23766.38086
1991-06-27,23543.0293
1991-06-28,23290.96094
